1675177,6032/2354,IMGREC,1978,103,1675177,6032/2354,DEDWAR,1978,103
1675237,6033/14,IMGREC,1978,103,1675237,6033/14,DEDWAR,1978,103
1675278,6033/55,IMGREC,1978,103,1675278,6033/55,DEDWAR,1978,103
1675410,6033/187,IMGREC,1978,103,1675410,6033/187,DEDWAR,1978,103
1675413,6033/190,IMGREC,1978,103,1675413,6033/190,DEDWAR,1978,103
1675416,6033/193,IMGREC,1978,103,1675416,6033/193,DEDWAR,1978,103
1675445,6033/222,IMGREC,1978,103,1675445,6033/222,DEDFCL,1978,103
1674718,6031/1589,IMGREC,1978,104,1674718,6031/1589,CCR,1978,104
1675954,6033/334,IMGREC,1978,104,1675954,6033/334,DEDWAR,1978,104
1675982,6033/362,IMGREC,1978,104,1675982,6033/362,DEDWAR,1978,104
1676096,6033/472,IMGREC,1978,104,1676096,6033/472,DEDWAR,1978,104
1676747,6034/839,IMGREC,1978,105,1676747,6034/839,EASWTR,1978,105
1676839,6034/931,IMGREC,1978,105,1676839,6034/931,DEDWAR,1978,105
1677073,6034/1037,IMGREC,1978,105,1677073,6034/1037,DEDFCL,1978,105
1677214,6034/1178,IMGREC,1978,105,1677214,6034/1178,DEDWAR,1978,105
1677421,6035/1385,IMGREC,1978,105,1677421,6035/1385,DEDWAR,1978,105
1678048,6035/1433,IMGREC,1978,106,1678048,6035/1433,DEDWAR,1978,106
1678339,6035/1724,IMGREC,1978,106,1678339,6035/1724,DEDWAR,1978,106
1678493,6036/1878,IMGREC,1978,106,1678493,6036/1878,DEDWAR,1978,106
1678497,6036/1882,IMGREC,1978,106,1678497,6036/1882,DEDWAR,1978,106
1678500,6036/1885,IMGREC,1978,106,1678500,6036/1885,DEDWAR,1978,106
1678506,6036/1891,IMGREC,1978,106,1678506,6036/1891,DEDWAR,1978,106
1679550,6036/2159,IMGREC,1978,109,1679550,6036/2159,DEDCOR,1978,109
1679698,6036/2297,IMGREC,1978,109,1679698,6036/2297,DEDFCL,1978,109
1681118,6037/501,IMGREC,1978,111,1681118,6037/501,DEDWAR,1978,111
1681166,6037/549,IMGREC,1978,111,1681166,6037/549,CONSLE,1978,111
1681198,6037/581,IMGREC,1978,111,1681198,6037/581,DEDWAR,1978,111
